brand,model,year,engine_type,capacity,transmission,equipment,generation,priority,manual_path,has_manual,notes
Peugeot,408,2011,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Peugeot,408,2012,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Peugeot,408,2013,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Peugeot,408,2014,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Peugeot,408,2015,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Peugeot,408,2016,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Peugeot,408,2017,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Peugeot,408,2018,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Peugeot,408,2019,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Peugeot,508,2011,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Peugeot,508,2012,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Peugeot,508,2013,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Peugeot,508,2014,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Peugeot,508,2015,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Peugeot,508,2016,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Peugeot,508,2017,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Peugeot,508,2018,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Peugeot,508,2019,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Peugeot,508,2020,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Peugeot,2008,2013,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Peugeot,2008,2014,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Peugeot,2008,2015,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Peugeot,2008,2016,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Peugeot,2008,2017,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Peugeot,2008,2018,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Peugeot,2008,2019,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Peugeot,2008,2020,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Citroen,C4,2004,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Low,,FALSE,Популярная модель в РФ
Citroen,C4,2005,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Citroen,C4,2006,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Citroen,C4,2007,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Citroen,C4,2008,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Citroen,C4,2009,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Citroen,C4,2010,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Citroen,C4,2011,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Citroen,C4,2012,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Citroen,C4,2013,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Citroen,C4,2014,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Citroen,C4,2015,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Citroen,C4,2016,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Citroen,C4,2017,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Citroen,C4,2018,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Citroen,C5,2001,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Low,,FALSE,Популярная модель в РФ
Citroen,C5,2002,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Low,,FALSE,Популярная модель в РФ
Citroen,C5,2003,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Low,,FALSE,Популярная модель в РФ
Citroen,C5,2004,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Low,,FALSE,Популярная модель в РФ
Citroen,C5,2005,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Citroen,C5,2006,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Citroen,C5,2007,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Citroen,C5,2008,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Citroen,C5,2009,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Citroen,C5,2010,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Citroen,C5,2011,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Citroen,C5,2012,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Citroen,C5,2013,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Citroen,C5,2014,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Citroen,C5,2015,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Citroen,C5,2016,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Citroen,C3,2002,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Low,,FALSE,Популярная модель в РФ
Citroen,C3,2003,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Low,,FALSE,Популярная модель в РФ
Citroen,C3,2004,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Low,,FALSE,Популярная модель в РФ
Citroen,C3,2005,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Citroen,C3,2006,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Citroen,C3,2007,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Citroen,C3,2008,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Citroen,C3,2009,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Citroen,C3,2010,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Citroen,C3,2011,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Citroen,C3,2012,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Citroen,C3,2013,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Citroen,C3,2014,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Citroen,C3,2015,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Citroen,C3,2016,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Citroen,C3,2017,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Citroen,C4 Aircross,2012,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Citroen,C4 Aircross,2013,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Citroen,C4 Aircross,2014,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Citroen,C4 Aircross,2015,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Citroen,C4 Aircross,2016,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Citroen,C4 Aircross,2017,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Citroen,Berlingo,2008,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Citroen,Berlingo,2009,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Citroen,Berlingo,2010,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Citroen,Berlingo,2011,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Citroen,Berlingo,2012,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Citroen,Berlingo,2013,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Citroen,Berlingo,2014,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Citroen,Berlingo,2015,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Citroen,Berlingo,2016,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Citroen,Berlingo,2017,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Citroen,Berlingo,2018,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Opel,Astra,2004,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Low,,FALSE,Популярная модель в РФ
Opel,Astra,2005,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Opel,Astra,2006,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Opel,Astra,2007,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Opel,Astra,2008,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Opel,Astra,2009,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Opel,Astra,2010,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Opel,Astra,2011,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Opel,Astra,2012,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Opel,Astra,2013,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Opel,Astra,2014,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Opel,Astra,2015,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Opel,Astra,2016,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Opel,Astra,2017,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Opel,Astra,2018,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Opel,Insignia,2008,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Opel,Insignia,2009,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Opel,Insignia,2010,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Opel,Insignia,2011,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Opel,Insignia,2012,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Opel,Insignia,2013,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Opel,Insignia,2014,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Opel,Insignia,2015,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Opel,Insignia,2016,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Opel,Insignia,2017,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Opel,Mokka,2012,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Opel,Mokka,2013,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Opel,Mokka,2014,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Opel,Mokka,2015,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Opel,Mokka,2016,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Opel,Mokka,2017,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Opel,Mokka,2018,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Opel,Mokka,2019,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Opel,Corsa,2006,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Opel,Corsa,2007,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Opel,Corsa,2008,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Opel,Corsa,2009,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Opel,Corsa,2010,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Opel,Corsa,2011,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Opel,Corsa,2012,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Opel,Corsa,2013,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Opel,Corsa,2014,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Opel,Corsa,2015,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Opel,Corsa,2016,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Opel,Corsa,2017,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Opel,Corsa,2018,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Opel,Zafira,2005,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Opel,Zafira,2006,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Opel,Zafira,2007,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Opel,Zafira,2008,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Opel,Zafira,2009,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Opel,Zafira,2010,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Opel,Zafira,2011,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Opel,Zafira,2012,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Opel,Zafira,2013,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Opel,Zafira,2014,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Opel,Zafira,2015,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Opel,Zafira,2016,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Opel,Zafira,2017,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Skoda,Octavia,2004,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Low,,FALSE,Популярная модель в РФ
Skoda,Octavia,2005,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Skoda,Octavia,2006,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Skoda,Octavia,2007,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Skoda,Octavia,2008,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Skoda,Octavia,2009,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Skoda,Octavia,2010,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Skoda,Octavia,2011,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Skoda,Octavia,2012,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Skoda,Octavia,2013,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Skoda,Octavia,2014,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Skoda,Octavia,2015,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Skoda,Octavia,2016,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Skoda,Octavia,2017,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Skoda,Octavia,2018,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Skoda,Octavia,2019,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Skoda,Fabia,2000,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Low,,FALSE,Популярная модель в РФ
Skoda,Fabia,2001,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Low,,FALSE,Популярная модель в РФ
Skoda,Fabia,2002,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Low,,FALSE,Популярная модель в РФ
Skoda,Fabia,2003,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Low,,FALSE,Популярная модель в РФ
Skoda,Fabia,2004,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Low,,FALSE,Популярная модель в РФ
Skoda,Fabia,2005,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Skoda,Fabia,2006,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Skoda,Fabia,2007,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Skoda,Fabia,2008,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Skoda,Fabia,2009,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Skoda,Fabia,2010,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Skoda,Fabia,2011,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Skoda,Fabia,2012,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Skoda,Fabia,2013,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Skoda,Fabia,2014,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Skoda,Fabia,2015,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Skoda,Fabia,2016,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Skoda,Fabia,2017,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Skoda,Fabia,2018,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Skoda,Yeti,2009,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Skoda,Yeti,2010,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Skoda,Yeti,2011,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Skoda,Yeti,2012,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Skoda,Yeti,2013,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Skoda,Yeti,2014,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Skoda,Yeti,2015,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Skoda,Yeti,2016,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
